,BranchID,TrainID,StationID,CarID,Month,Day,Hour,Passenger_Count
732,1,8754,40,7,1,1,5,6
733,1,8752,30,7,9,4,18,21
734,2,9958,84,5,7,5,8,12
735,1,8749,19,5,5,6,13,10
736,3,3546,138,4,2,2,22,31
737,1,4847,42,4,1,6,10,29
738,1,8754,14,6,3,4,5,22
739,3,6547,114,2,4,2,5,43
740,2,9550,176,1,3,2,8,10
741,2,9551,177,2,8,5,6,17
742,3,6349,124,1,5,3,0,6
743,3,6544,188,3,5,2,9,38
744,1,8852,19,1,8,5,20,20
745,2,9550,89,5,9,3,22,45
746,1,8843,27,5,2,6,10,46
747,3,3548,149,5,6,3,5,17
748,2,9549,80,6,10,2,22,42
749,2,4647,76,4,8,2,8,3
750,3,6549,188,4,10,6,11,39
751,2,9649,80,7,2,3,18,10
752,2,9650,76,2,8,2,19,48
753,3,3546,145,5,11,2,7,25
754,2,9645,56,1,3,4,6,14
755,3,6352,124,2,6,6,7,21
756,2,9552,79,4,11,3,8,11
757,2,4551,98,3,11,1,19,1
758,3,6549,106,6,7,1,16,25
759,2,9645,74,3,10,5,18,3
760,2,9555,177,3,5,1,21,17
761,2,9958,86,4,6,1,2,25
762,1,8852,42,2,9,1,20,26
763,3,3546,136,2,10,4,13,30
764,3,6544,151,5,6,2,5,15
765,3,6348,143,3,9,6,0,15
766,3,6548,110,1,7,3,5,3
767,3,6548,114,3,5,6,13,40
768,2,9958,83,2,4,3,22,44
769,2,9652,71,7,11,1,19,6
770,2,9555,56,3,8,1,5,3
771,3,6351,188,2,11,3,21,19
772,3,3350,138,7,5,2,15,1
773,2,9958,79,4,4,1,13,5
774,2,9652,84,6,10,6,0,31
775,1,8748,16,7,5,2,3,14
776,1,4847,25,1,9,2,2,47
777,2,9652,89,5,8,6,11,19
778,3,6350,188,5,2,4,8,39
779,3,6547,128,7,9,1,6,39
780,1,8843,622,7,4,6,19,29
781,2,9654,57,7,5,2,11,41
782,2,9552,65,2,1,1,18,26
783,1,8749,37,5,7,3,12,31
784,1,4847,9,7,6,1,10,19
785,2,9647,94,3,6,6,20,35
786,1,8747,49,4,11,5,2,37
787,3,6345,129,2,4,6,10,19
788,2,9650,91,2,2,4,5,33
789,3,6349,145,4,3,4,7,17
790,4,6753,157,3,5,2,10,43
791,1,8843,14,5,2,6,2,46
792,2,9947,64,6,1,4,5,5
793,2,9947,100,4,1,5,1,4
794,1,8751,4,5,8,3,9,37
795,1,8845,20,2,9,1,10,3
796,1,8843,44,3,4,1,7,1
797,1,8843,10,1,8,4,19,10
798,2,9549,64,5,8,4,15,8
799,2,4349,98,5,3,2,3,3
800,2,9555,88,6,5,4,1,6
801,2,9551,85,5,11,4,10,5
802,3,6345,134,5,11,2,18,26
803,3,3546,131,4,10,4,18,47
804,2,4349,54,1,1,1,18,29
805,2,9551,98,7,11,4,9,35
806,3,3548,137,3,9,1,9,23
807,3,6553,114,1,3,4,20,46
808,2,9652,101,7,2,6,10,22
809,1,8748,22,2,5,6,0,39
810,2,4551,85,1,6,6,10,35
811,1,8748,10,3,10,4,6,35
812,3,6547,118,4,8,3,8,27
813,3,3248,111,6,6,5,11,5
814,1,8843,17,6,3,2,3,19
815,3,6553,120,7,9,4,10,19
816,1,8747,622,6,9,4,18,18
817,1,8841,30,6,11,2,18,11
818,2,9555,86,6,6,1,13,2
819,2,9549,90,7,6,2,19,6
820,3,6546,149,7,3,1,14,10
821,1,8843,20,4,11,3,12,26
822,3,6546,121,7,6,3,3,17
823,2,9550,56,7,10,3,7,10
824,2,9552,83,7,10,5,8,19
825,3,6548,145,1,1,2,4,45
826,1,8847,27,6,6,5,6,26
827,2,9648,72,2,10,2,10,22
828,1,8841,31,4,10,4,17,44
829,1,8750,51,2,4,2,14,13
830,3,6352,134,3,6,3,13,10
831,3,6547,120,1,5,3,9,38
832,1,8747,1,7,11,1,22,3
833,1,8749,39,1,4,4,4,40
834,2,9958,101,1,8,3,20,6
835,3,3548,131,7,11,6,5,2
836,1,8747,25,5,9,5,22,47
837,1,8847,42,4,11,4,7,23
838,2,9551,86,3,11,3,1,25
839,2,9549,91,5,1,1,21,35
840,2,9551,71,6,9,2,6,12
841,1,8845,1,3,10,3,20,22
842,2,9647,86,6,4,3,16,15
843,1,8852,51,5,1,6,14,11
844,2,9555,97,1,6,1,8,43
845,2,9649,90,1,9,2,19,28
846,2,9647,74,1,10,4,14,27
847,2,9649,97,6,8,2,15,7
848,1,8748,43,4,11,1,1,44
849,3,6551,114,3,11,2,6,2
850,3,6350,118,4,2,1,15,15
851,3,6351,149,5,10,2,16,45
852,2,4647,54,3,11,4,20,15
853,3,3350,136,4,2,1,21,8
854,2,9546,99,1,11,5,9,6
855,1,8852,49,2,7,4,12,18
856,2,9648,88,1,2,4,17,34
857,2,9650,56,2,11,5,11,42
858,2,9648,101,4,1,3,3,24
859,3,6352,133,2,7,5,14,42
860,3,3548,110,2,9,6,19,47
861,2,9650,85,7,9,2,15,16
862,2,9552,55,7,7,3,17,8
863,2,9549,65,6,11,3,7,9
864,3,6548,116,3,8,1,4,16
865,2,9647,58,1,7,6,15,21
866,4,6753,154,7,8,1,20,48
867,1,4749,44,6,2,6,7,35
868,3,3248,151,4,9,5,22,34
869,3,3546,129,4,6,1,9,7
870,2,9647,59,2,5,4,9,34
871,1,8852,33,2,11,5,21,46
872,2,9550,101,6,4,4,5,18
873,2,9552,76,5,10,4,7,33
874,2,9654,84,2,5,3,8,47
875,2,9958,66,1,10,1,2,2
876,2,4551,66,7,6,6,3,48
877,3,3548,118,3,7,2,15,42
878,3,6547,116,3,2,3,18,11
879,3,6544,131,6,3,3,13,23
880,1,8745,4,4,7,6,3,36
881,1,8852,622,4,11,5,21,31
882,2,9555,91,1,3,2,19,5
883,2,9548,89,1,5,2,4,10
884,2,9958,59,6,9,3,20,32
885,2,9546,83,1,8,2,9,6
886,1,8847,20,7,9,1,5,37
887,1,8745,14,4,5,1,22,40
888,3,6549,140,5,7,4,19,5
889,4,6757,153,7,11,2,3,47
890,2,4647,65,6,5,3,17,19
891,3,6349,133,2,7,6,17,24
892,2,9553,94,1,9,2,6,28
893,3,6544,133,4,7,6,2,40
894,2,9550,100,1,9,4,8,25
895,2,9549,86,7,11,6,19,32
896,2,9958,176,3,10,5,11,21
897,2,9650,64,4,1,3,15,13
898,2,9546,84,5,1,3,0,7
899,3,3546,108,7,3,3,7,30
900,3,6546,115,6,11,3,1,34
901,1,8747,46,7,10,4,5,22
902,2,9549,99,4,11,4,7,16
903,4,6750,154,7,2,1,18,9
904,2,9947,57,2,6,4,3,3
905,3,6548,121,4,4,2,3,21
906,2,9654,98,3,2,4,12,18
907,2,9550,79,4,7,6,11,44
908,1,8852,20,7,5,5,15,22
909,2,9654,176,5,5,6,20,16
910,1,8752,42,4,7,4,7,37
911,3,6553,118,1,1,4,4,29
912,2,9647,62,4,7,1,5,48
913,1,8751,39,1,3,5,17,37
914,2,9550,66,1,3,1,13,16
915,2,9553,83,4,8,2,0,34
916,3,6347,138,4,7,4,7,22
917,1,8845,4,6,6,4,20,5
918,3,6345,114,1,4,5,22,25
919,2,9645,84,7,8,6,11,11
920,3,6544,134,4,8,2,20,13
921,3,6349,129,5,1,5,13,11
922,2,4551,101,5,2,1,6,19
923,2,9650,177,6,3,1,16,36
924,1,4847,24,1,5,1,11,34
925,1,8841,622,1,7,6,18,46
926,1,8845,25,7,6,2,10,8
927,5,6846,161,7,10,4,15,25
928,3,6544,149,2,8,5,16,10
929,2,9650,78,6,1,3,17,5
930,1,8847,24,2,7,1,5,46
931,1,8751,27,3,6,1,17,45
932,1,8745,1,6,1,1,18,21
933,1,8745,11,4,1,2,10,24
934,2,9553,68,2,7,6,20,1
935,3,3548,138,2,8,1,5,31
936,2,9550,86,5,7,6,21,5
937,3,6348,106,7,4,2,8,7
938,2,9553,177,7,5,3,22,25
939,1,8852,30,4,5,5,21,44
940,2,9548,84,7,4,4,10,7
941,4,6746,155,1,8,2,22,46
942,2,9654,62,2,8,2,0,45
943,2,9555,83,4,3,1,17,8
944,2,4647,83,6,10,6,21,43
945,1,8749,33,2,7,1,0,9
946,3,6549,190,4,7,6,2,36
947,1,8843,46,7,7,1,3,37
948,2,4647,91,3,1,1,12,40
949,2,9548,91,2,4,4,22,6
950,3,6352,145,2,1,2,3,10
951,2,4647,71,1,9,3,8,41
952,3,3548,133,5,8,4,13,38
953,3,6551,136,2,8,4,21,40
954,2,9654,99,3,6,4,17,16
955,2,9647,66,6,2,6,16,23
956,3,6345,112,6,6,2,5,10
957,1,8754,1,4,4,2,9,34
958,2,9555,94,7,4,4,1,42
959,2,9551,65,6,8,3,6,13
960,3,6547,127,6,1,6,13,22
961,2,9645,83,1,2,5,22,44
962,2,9548,58,4,5,6,6,25
963,1,8754,31,4,2,4,8,35
964,2,9650,86,4,10,5,12,17
965,2,9552,81,4,8,2,7,41
966,3,6546,190,7,7,5,2,43
967,1,8845,49,1,11,6,1,16
968,3,6347,108,3,9,5,22,47
969,2,9555,84,1,9,3,15,46
970,1,8751,23,7,2,3,20,44
971,2,4647,90,1,8,1,15,39
972,3,6547,115,6,2,4,17,28
973,2,9551,101,5,2,1,8,14
974,3,6345,149,4,6,3,12,4
975,2,4349,62,2,9,4,21,8
976,2,9650,62,2,10,1,1,20
977,2,9649,101,7,8,5,8,25
978,3,6551,108,2,10,5,19,36
979,1,8748,622,6,4,6,5,38
980,2,9648,55,2,11,6,21,46
981,1,4749,31,7,3,1,8,32
982,1,8852,24,5,5,4,9,7
983,2,4551,61,6,4,3,5,6
984,2,9649,94,5,7,1,10,41
985,2,9947,76,5,7,6,5,32
986,3,6553,129,7,8,6,20,45
987,1,8845,22,2,5,1,17,13
988,2,9555,78,1,11,2,22,47
989,2,9647,76,5,11,5,3,38
990,1,4847,16,3,4,4,2,4
991,1,8754,29,1,2,4,0,1
992,3,6352,120,7,3,3,17,16
993,2,9549,62,4,7,6,1,27
994,2,9652,55,4,1,4,20,36
995,3,3350,134,1,3,2,21,4
996,1,8841,9,1,6,1,11,36
997,3,6548,136,2,2,6,1,24
998,2,9555,64,2,10,2,13,10
999,2,9548,99,1,11,2,0,12
1000,1,8852,10,3,2,1,10,36
1001,2,9551,97,7,3,3,7,34
1002,2,9551,80,7,3,6,22,38
1003,1,4847,14,6,8,5,16,19
1004,3,6350,128,7,7,3,4,4
1005,2,9649,76,2,7,2,10,33
1006,3,6553,188,4,7,4,2,36
1007,2,4551,83,7,9,5,20,22
1008,5,6846,163,6,6,2,8,17
1009,2,9555,68,7,3,2,1,40
1010,2,4551,79,1,1,2,14,21
1011,2,9551,91,3,5,2,1,16
1012,3,6348,108,7,11,2,14,28
1013,3,3248,140,6,6,5,7,19
1014,2,9648,177,1,1,3,1,18
1015,3,6347,134,7,7,3,18,21
1016,2,9553,56,3,5,4,14,45
1017,3,6549,111,5,11,4,17,43
1018,3,6547,133,2,9,3,7,45
1019,3,6348,137,5,9,6,11,39
1020,1,8752,11,1,6,1,4,37
1021,1,8847,1,2,10,1,8,14
1022,2,9553,76,2,10,1,9,6
1023,1,8847,23,5,11,1,8,19
1024,2,9550,90,1,3,1,10,30
1025,2,9947,91,6,4,4,11,36
1026,1,8752,25,2,6,2,12,36
1027,2,4551,54,6,2,1,11,41
1028,1,8847,49,4,8,1,11,41
1029,1,8750,33,7,2,3,11,45
1030,1,8751,14,1,1,1,9,4
1031,3,6548,138,5,4,1,10,2
1032,3,6549,151,5,1,3,8,43
1033,3,6542,118,2,6,5,2,26
1034,3,6544,124,1,5,4,14,22
1035,2,9652,83,3,7,3,8,41
1036,2,9551,76,6,8,4,2,20
1037,2,9958,100,6,7,2,6,7
1038,2,9555,81,7,4,2,14,39
1039,1,8747,23,2,10,4,3,5
1040,2,9654,79,6,9,6,8,17
1041,3,3248,188,1,5,6,17,48
1042,1,8841,25,3,1,4,22,21
1043,2,9645,101,6,3,4,10,36
1044,1,8747,4,1,11,3,10,26
1045,2,9652,90,6,5,3,15,25
1046,1,8847,39,7,1,2,15,5
1047,3,6348,138,4,7,1,19,28
1048,2,9553,86,3,5,4,18,48
1049,3,6548,127,4,4,5,7,43
1050,1,8751,33,6,1,3,19,3
1051,2,9548,74,7,2,6,9,28
1052,1,8748,25,1,9,5,12,37
1053,1,4847,40,5,8,6,9,40
1054,1,8747,22,7,1,1,14,47
1055,1,8843,18,1,2,6,9,25
1056,2,9555,62,6,5,5,3,42
1057,2,9958,97,5,10,3,19,42
1058,3,6350,190,7,9,1,1,49
1059,3,6348,136,7,3,5,10,34
1060,2,9958,72,2,1,4,6,35
1061,2,4647,81,2,5,4,8,24
1062,3,6349,190,7,2,1,20,17
1063,2,4551,71,3,10,5,3,15
1064,2,9550,68,3,1,3,17,13
1065,3,6352,138,3,2,5,17,18
1066,3,6345,108,1,11,4,1,12
1067,1,8852,4,1,5,4,14,26
1068,3,6351,131,2,5,6,3,13
1069,2,9647,89,3,2,4,19,4
1070,3,6546,118,4,1,4,18,42
1071,2,9654,66,6,6,5,9,6
1072,2,9555,85,1,9,6,7,7
1073,2,4647,80,7,10,2,6,10
1074,3,6551,129,2,11,6,15,29
1075,2,9548,98,4,3,5,11,1
1076,4,6746,153,1,2,4,0,22
1077,2,9650,101,4,4,4,0,17
1078,2,9649,65,1,10,3,15,16
1079,2,9548,101,2,7,4,17,48
1080,5,6846,160,3,2,6,10,10
1081,3,3546,124,6,10,4,17,13
1082,1,8748,19,1,8,4,18,21
1083,1,8752,44,6,11,5,3,16
1084,2,9648,100,2,11,4,21,25
1085,2,9650,80,5,8,4,1,3
1086,2,9550,65,4,10,3,20,12
1087,3,6547,151,1,7,1,22,6
1088,3,3350,145,3,3,5,11,49
1089,1,8745,16,7,2,3,2,41
1090,2,9552,57,5,8,2,1,47
1091,2,9649,58,1,11,1,22,26
1092,1,8841,1,1,5,3,3,11
1093,1,8750,22,3,10,1,18,9
1094,2,9555,79,6,2,4,0,13
1095,1,8751,30,3,2,6,17,34
1096,2,9555,99,4,11,3,3,16
1097,2,9551,176,6,5,4,7,24
1098,2,9546,79,6,4,5,12,34
1099,1,4749,19,1,4,4,6,10
1100,1,8852,1,3,11,3,12,47
1101,3,6551,111,1,11,2,20,39
1102,1,8747,42,5,11,6,7,41
1103,2,9551,68,5,1,4,15,3
1104,2,9650,74,6,1,2,17,5
1105,1,8750,23,5,11,3,21,10
1106,1,4749,51,5,8,1,21,19
1107,3,6348,134,5,4,6,21,42
1108,3,6348,118,4,7,1,2,18
1109,3,6549,108,2,10,2,13,44
1110,1,8754,18,6,6,3,5,2
1111,3,6546,128,4,4,6,12,34
1112,2,9652,176,2,8,5,16,26
1113,2,9553,91,5,6,6,3,29
1114,3,6350,140,6,5,6,19,46
1115,2,9947,83,4,1,4,2,9
1116,1,8847,31,6,1,5,17,20
1117,3,6351,116,2,8,3,2,35
1118,3,3248,138,6,11,4,11,42
1119,3,3350,149,7,4,2,14,41
1120,3,6345,137,7,3,5,22,18
1121,1,8751,18,6,10,5,8,22
1122,1,8752,1,3,4,6,8,32
1123,3,6345,110,7,7,2,4,49
1124,2,9548,81,3,3,1,18,7
1125,3,3248,137,7,3,4,4,6
1126,2,9552,91,6,5,1,5,7
1127,1,8745,19,6,9,1,2,2
1128,2,4647,99,3,3,4,5,1
1129,3,6349,151,5,4,5,4,10
1130,1,8748,30,2,6,6,3,20
1131,2,9550,58,4,6,2,8,22
1132,1,8754,33,4,10,6,15,27
1133,2,9650,72,4,3,1,20,23
1134,3,6542,149,7,5,2,22,5
1135,1,4749,30,2,2,2,11,5
1136,1,8745,27,4,1,6,10,1
1137,2,9654,94,7,9,4,5,12
1138,1,8847,44,6,4,1,17,9
1139,1,8852,9,5,5,1,8,45
1140,2,9553,85,2,8,6,12,4
1141,1,8754,17,1,11,5,7,41
1142,2,9647,101,3,6,3,20,27
1143,2,9550,80,2,9,6,8,36
1144,1,8745,30,1,7,6,7,16
1145,1,4847,43,7,3,4,19,30
1146,2,9958,81,6,1,1,17,28
1147,2,9649,176,5,4,2,12,19
1148,2,9548,176,6,9,2,21,25
1149,2,9551,88,1,6,1,18,33
1150,2,9958,85,7,6,4,8,27
1151,3,6542,111,6,10,3,13,44
1152,3,6345,140,6,4,4,6,11
1153,2,9551,59,2,7,6,20,18
1154,3,6347,129,5,5,3,13,1
1155,3,3350,112,4,11,4,22,9
1156,3,6352,129,5,10,6,7,8
1157,2,4349,177,7,10,2,4,26
1158,2,4349,55,7,6,3,16,41
1159,2,9546,58,2,2,4,6,23
1160,2,9654,59,6,1,5,16,48
1161,2,9652,64,7,11,2,10,20
1162,3,6551,190,3,7,3,3,49
1163,2,4647,97,2,7,1,9,30
1164,1,4847,46,7,3,4,14,10
1165,3,6352,108,5,9,1,6,17
1166,1,8754,49,2,6,2,13,20
1167,1,8841,44,2,10,2,14,36
1168,3,6551,131,2,4,3,11,24
1169,1,8751,19,3,2,3,1,48
1170,3,6549,118,1,2,1,4,28
1171,2,9548,66,7,10,5,0,26
1172,1,8752,17,1,7,6,15,26
1173,1,8841,46,1,1,2,0,21
1174,1,8749,46,6,3,5,15,17
1175,2,9552,90,7,1,4,1,45
1176,2,9546,88,5,10,2,10,38
1177,3,6347,116,3,3,2,2,25
1178,3,6546,133,2,10,4,15,25
1179,1,8747,37,4,11,6,17,19
1180,3,6548,111,5,5,2,13,9
1181,1,8847,37,7,9,6,12,2
1182,3,6542,106,1,1,5,17,28
1183,1,8745,18,2,1,4,13,18
1184,3,6547,124,2,8,1,15,49
1185,2,9947,78,2,11,1,5,8
1186,3,6347,140,4,10,5,0,31
1187,2,9551,57,5,1,3,13,32
1188,3,6553,131,5,10,1,21,44
1189,3,6351,136,5,1,5,12,25
1190,1,8752,622,4,1,2,9,21
1191,4,6757,154,5,7,5,17,14
1192,3,6347,131,6,9,4,22,38
1193,1,8747,31,1,2,6,9,31
1194,1,8749,1,3,9,6,12,34
1195,3,6345,136,6,6,3,7,31
1196,2,9958,91,7,4,2,9,36
1197,1,8847,10,4,9,5,9,34
1198,3,3350,116,5,3,2,7,43
1199,1,8750,39,4,3,6,13,23
1200,3,3548,106,6,5,3,5,6
1201,1,8745,10,6,4,2,18,11
1202,2,4349,76,2,8,4,10,33
1203,2,9555,98,6,7,3,2,31
1204,2,9649,55,7,2,6,2,45
1205,1,4847,11,2,5,2,12,31
1206,2,4647,88,7,1,2,10,28
1207,2,9549,54,7,8,3,16,3
1208,2,4349,90,3,8,3,20,23
1209,3,6351,151,3,7,6,2,28
1210,1,4749,24,6,2,4,21,48
1211,3,6546,124,4,4,1,11,26
1212,2,9549,72,5,4,1,8,32
1213,2,4551,84,4,2,3,21,12
1214,2,9553,74,5,4,6,18,8
1215,2,9549,101,7,7,6,10,24
1216,1,8748,14,3,2,3,15,44
1217,1,8747,16,6,7,4,7,41
1218,2,9654,85,3,5,4,8,48
1219,1,8749,17,7,3,3,21,30
1220,2,4647,59,2,5,1,18,27
1221,3,6542,145,6,3,6,3,4
1222,2,9947,68,4,4,6,11,21
1223,3,6546,136,7,1,2,17,19
1224,1,8852,17,4,10,4,0,27
1225,3,6549,124,5,8,6,3,9
1226,3,3350,128,7,3,1,19,7
1227,2,4647,61,7,8,5,19,15
1228,3,3248,110,4,10,2,17,19
1229,1,8749,622,7,7,1,20,3
1230,2,9652,61,5,6,6,2,9
1231,2,9648,86,5,7,3,2,35
1232,3,6542,114,1,5,5,1,33
1233,3,3248,115,6,11,4,10,27
1234,3,6553,124,7,1,6,7,46
1235,2,9648,99,7,11,1,2,25
1236,1,8847,46,7,8,3,15,41
1237,3,6551,128,5,10,6,20,44
1238,1,8751,20,7,8,2,21,33
1239,2,9549,76,7,5,1,21,32
1240,1,4749,37,7,1,1,17,17
1241,3,6347,145,7,4,6,11,27
1242,3,6544,110,4,6,1,10,44
1243,3,6351,105,3,4,4,13,33
1244,1,8747,24,6,11,3,6,35
1245,2,9654,54,5,6,5,8,20
1246,3,6351,137,6,1,3,2,15
1247,3,3350,131,3,3,3,21,27
1248,3,6350,129,4,5,5,19,44
1249,3,3548,111,4,5,5,6,43
1250,2,9647,56,1,11,5,10,24
1251,1,8841,18,7,5,3,16,26
1252,2,4349,61,6,10,1,16,36
1253,1,8752,4,2,11,3,14,3
1254,2,9645,61,7,10,4,13,37
1255,1,8754,11,4,4,6,19,37
1256,3,3248,131,2,6,1,10,44
1257,2,9650,176,3,6,6,9,11
1258,2,9645,89,4,4,2,0,48
1259,1,4749,622,4,9,2,18,30
1260,1,8843,19,3,5,6,13,39
1261,1,8845,622,7,8,5,12,26
1262,3,6350,110,3,2,5,22,28
1263,1,8754,25,5,5,2,18,15
1264,3,6352,115,3,11,1,16,26
1265,3,6348,115,7,10,6,7,45
1266,1,8745,37,4,2,4,18,37
1267,1,8841,29,1,4,3,13,39
1268,3,3350,137,5,5,3,2,9
1269,3,6549,121,5,7,4,18,43
1270,1,8841,17,2,8,3,9,43
1271,2,4647,66,5,8,4,6,24
1272,2,9648,68,3,3,2,8,49
1273,1,4847,10,5,4,2,2,8
1274,1,8751,31,1,11,2,15,4
1275,3,6352,110,6,9,2,21,31
1276,1,8847,622,1,8,6,2,45
1277,1,4847,49,6,2,4,20,43
1278,2,9645,66,6,2,1,0,41
1279,3,6350,138,5,10,2,5,19
1280,1,8752,23,7,11,1,10,22
1281,2,9553,62,2,4,2,6,39
1282,2,9649,88,4,3,2,14,49
1283,3,6546,127,7,7,4,0,47
1284,1,4847,4,6,6,1,16,48
1285,5,6846,165,2,1,3,18,11
1286,3,3546,134,3,7,5,1,31
1287,1,8750,4,1,1,4,3,5
1288,2,9548,68,3,2,5,10,18
1289,3,6349,137,1,9,4,21,35
1290,3,3350,140,6,11,1,21,6
1291,3,3350,190,5,3,2,9,42
1292,3,6548,151,5,5,1,22,48
1293,2,9550,81,1,10,1,19,20
1294,2,9546,177,6,3,2,2,10
1295,1,4749,39,6,10,4,16,3
1296,2,9552,84,2,6,1,16,40
1297,3,6351,112,7,7,4,2,21
1298,3,3248,149,5,2,1,3,8
1299,3,6553,145,5,7,5,20,6
1300,3,6546,114,6,6,6,8,5
1301,1,8843,49,6,3,3,12,31
1302,3,3248,121,7,8,4,3,16
1303,2,4349,57,4,1,1,22,43
1304,2,9647,97,5,10,2,9,49
1305,3,6350,120,6,5,2,18,36
1306,3,6553,128,3,8,5,15,18
1307,1,8752,22,7,11,6,12,22
1308,1,8748,51,1,11,3,22,24
1309,3,6546,143,3,5,4,3,22
1310,2,9647,80,1,6,5,14,48
1311,2,4647,72,6,2,4,7,42
1312,3,3546,128,5,3,1,11,1
1313,2,9552,66,2,1,6,4,37
1314,1,8751,16,4,1,2,7,6
1315,2,9649,98,1,7,1,11,4
1316,1,4749,33,4,6,2,15,37
1317,1,8751,25,5,7,2,18,49
1318,2,9555,65,6,7,3,8,32
1319,2,9549,84,5,8,6,22,9
1320,3,3350,121,7,3,3,6,17
1321,2,9552,89,4,9,4,19,30
1322,2,9947,72,2,6,2,0,4
1323,2,9650,89,3,4,2,18,2
1324,2,9553,54,6,3,1,4,23
1325,2,4551,100,5,6,4,13,36
1326,2,9654,88,4,2,6,2,20
1327,2,9546,65,6,7,3,1,30
1328,3,6547,108,1,11,4,11,47
1329,1,8748,27,6,7,6,5,46
1330,2,4349,72,6,11,3,13,17
1331,3,6345,151,5,1,5,14,38
1332,1,8747,33,7,11,1,15,20
1333,3,6345,128,7,1,1,4,42
1334,1,8845,33,1,2,3,11,44
1335,1,8841,42,5,5,2,4,37
1336,2,9947,54,2,11,3,16,6
1337,1,8747,51,6,9,1,3,30
1338,3,6349,105,4,7,2,8,43
1339,3,6546,129,4,2,1,19,16
1340,3,6548,149,6,1,3,14,35
1341,2,9555,74,6,5,5,8,15
1342,3,6348,121,1,11,4,8,48
1343,2,9550,62,7,8,6,16,46
1344,1,8749,16,2,8,2,3,7
1345,1,8843,43,3,1,5,9,4
1346,2,9947,97,1,9,6,17,9
1347,3,6548,108,3,2,6,7,23
1348,2,9549,74,5,2,4,6,22
1349,1,8752,14,3,8,2,11,45
1350,3,3548,112,2,1,4,15,5
1351,3,6347,124,7,8,3,1,3
1352,3,3546,137,4,6,3,7,12
1353,3,6546,120,6,2,2,0,41
1354,2,9647,71,7,3,1,12,24
1355,3,6345,127,4,9,4,2,7
1356,1,8845,46,4,5,5,19,9
1357,2,9645,90,3,5,5,3,22
1358,2,9947,101,2,5,3,19,5
1359,2,9645,91,3,5,2,9,15
1360,2,9546,64,1,9,4,11,28
1361,2,9958,98,6,11,3,0,9
1362,1,8745,29,3,1,6,15,8
1363,3,6350,121,3,6,2,5,35
1364,2,9548,59,4,11,2,9,40
1365,1,8748,17,5,9,4,17,18
1366,1,8841,4,2,3,4,10,26
1367,1,4847,22,7,10,5,16,34
1368,2,9553,66,6,10,1,0,2
1369,2,9552,177,4,9,6,11,25
1370,1,4847,44,1,2,4,17,10
1371,1,8745,46,2,5,1,21,4
1372,3,3548,120,4,8,4,5,7
1373,1,8750,31,5,4,2,14,5
1374,1,8749,23,7,5,4,16,36
1375,2,9649,74,5,5,5,3,25
1376,1,4749,18,7,2,1,11,9
1377,1,8841,37,1,3,5,19,37
1378,2,9551,56,7,1,1,12,33
1379,2,9553,81,5,1,3,11,23
1380,2,9548,76,1,8,3,6,19
1381,2,4647,100,3,11,2,18,43
1382,1,4749,46,1,3,4,1,38
1383,2,9550,71,2,6,3,5,16
1384,2,9654,74,1,8,3,13,36
1385,3,6544,120,2,6,3,19,17
1386,2,9553,59,1,11,4,4,26
1387,2,9550,98,3,6,5,1,7
1388,3,6542,127,1,10,4,18,46
1389,2,4349,71,7,5,3,10,10
1390,2,9648,94,1,9,3,8,24
1391,3,6348,149,7,2,3,13,37
1392,2,9958,64,4,2,6,13,12
1393,2,9958,61,4,5,2,21,33
1394,3,6548,133,3,3,3,1,34
1395,2,9645,62,5,6,4,7,22
1396,2,9546,91,7,1,2,13,48
1397,3,6551,106,1,4,1,17,20
1398,2,9654,76,7,5,6,0,31
1399,1,4749,27,7,9,1,17,34
1400,3,6347,127,5,1,2,7,13
1401,2,9549,57,4,7,5,18,28
1402,3,3350,188,7,11,3,15,27
1403,1,8845,44,1,9,3,18,10
1404,2,9947,90,1,3,3,22,28
1405,3,6546,105,1,6,5,21,19
1406,1,8752,27,2,10,1,10,48
1407,3,6350,115,2,10,4,14,26
1408,5,6846,164,3,8,3,0,44
1409,1,8749,11,2,5,5,4,24
1410,2,9553,80,2,10,3,2,43
1411,3,3350,111,7,8,4,2,41
1412,3,6542,112,5,9,5,8,38
1413,3,6551,121,2,11,6,13,2
1414,2,9552,97,5,2,5,11,37
1415,1,8749,31,3,5,1,12,6
1416,1,8845,29,7,9,1,4,12
1417,3,6553,121,6,9,3,9,2
1418,3,6551,115,4,8,2,11,2
1419,2,9958,62,1,4,2,8,2
1420,2,9645,88,2,7,5,4,48
1421,3,6350,105,2,4,2,3,39
1422,2,9958,55,2,5,5,17,11
1423,1,8748,42,2,9,1,11,29
1424,2,9652,98,3,6,2,5,9
1425,1,8751,622,1,3,6,15,45
1426,2,9947,62,6,10,1,11,39
1427,1,8754,27,3,5,6,8,1
1428,2,9551,78,7,4,6,8,11
1429,3,6352,137,5,6,1,11,18
1430,2,9551,89,1,1,5,21,31
1431,2,9552,62,1,3,6,21,8
1432,3,6347,106,5,1,2,9,29
1433,1,8748,46,1,4,4,10,32
1434,3,6542,128,2,5,1,21,5
1435,1,8748,29,2,9,6,14,6
1436,2,9548,177,7,3,5,4,34
1437,3,6547,106,3,11,3,14,45
1438,2,9549,100,5,8,1,3,25
1439,1,8843,11,6,10,3,12,8
1440,3,6351,138,6,11,4,21,4
1441,2,4647,58,7,1,5,21,31
1442,3,6542,131,2,3,4,20,15
